0.jpg,arms_lateral_down,99.42643,27.98788,-245.24105,104.37485,20.25757,-229.80307,108.07044,20.3728,-229.8455,111.83074,20.41927,-229.95557,93.70165,20.4233,-230.22305,89.83696,20.5141,-230.25475,85.93375,20.65114,-230.26183,116.33524,26.76057,-150.40994,81.32543,26.85345,-153.65792,106.93759,39.38469,-216.45231,92.53153,39.45171,-217.12906,145.36096,83.41883,-121.35467,54.86372,86.09751,-111.79104,171.85416,150.11059,-109.65789,26.68336,151.53546,-109.95653,199.80433,209.1613,-148.12534,1.38155,205.37857,-161.22577,213.54339,225.91123,-158.33625,-10.77405,222.14598,-174.39359,206.57402,231.00761,-181.28283,-4.60069,224.51865,-201.34241,200.09454,225.45034,-158.16492,2.5147,219.24804,-173.44318,128.98485,213.25409,-0.76592,74.30262,215.72762,1.37368,132.50382,305.03056,-13.56576,76.44592,308.4249,-25.24563,136.96954,384.23956,119.97034,79.72284,388.5698,122.46822,139.71214,396.39487,128.02238,80.06407,400.62012,130.44616,128.21281,413.63465,43.87082,86.99421,416.92191,47.61442
1.jpg,arms_lateral_down,100.5395,26.75639,-259.72028,105.23308,18.9297,-243.37505,109.00501,18.97796,-243.46194,112.83951,18.9575,-243.61943,94.39892,19.21211,-244.11213,90.39436,19.34729,-244.10668,86.35905,19.5334,-244.09229,117.19655,25.50142,-158.76719,81.30705,26.11448,-162.88715,108.16546,38.06788,-228.93213,93.32942,38.34675,-229.88855,146.25802,83.58691,-124.29976,54.81473,85.96422,-118.22707,171.76501,151.45881,-112.27201,28.29829,151.94473,-114.83789,199.94049,210.41592,-158.33608,1.49399,205.23233,-172.3054,213.41997,226.55715,-170.73392,-10.49065,221.51539,-188.15033,207.86412,231.09306,-195.76169,-5.8675,223.36663,-216.36896,201.20655,225.9735,-169.63276,1.28965,218.47911,-185.82712,128.92166,214.14333,0.16212,74.09607,216.52612,0.50182,132.52365,305.93512,-7.76394,76.97045,307.89025,-24.48316,136.74396,383.73273,145.66321,80.40258,386.99345,145.85395,139.17081,395.26843,155.3649,80.7491,398.60886,155.8852,129.75807,413.99271,70.6022,87.65869,415.39989,70.8596
10.jpg,arms_lateral_down,99.49132,29.15619,-239.1922,104.43794,21.30105,-225.32182,108.10826,21.44303,-225.38767,111.84875,21.5175,-225.53101,93.96866,21.27063,-225.69312,90.10924,21.25856,-225.72124,86.21709,21.29723,-225.73101,116.32332,27.80968,-150.04574,81.50329,27.3186,-152.5218,106.78188,40.30466,-211.50284,92.48003,40.15326,-212.01471,144.712,83.96511,-118.70031,54.89983,84.83904,-111.16383,171.25141,151.59582,-108.60631,28.71052,150.02911,-107.30985,200.09491,212.11148,-144.76084,4.41964,202.0905,-160.99603,213.30455,228.35561,-153.67373,-7.00312,218.35032,-176.57526,207.93281,232.54794,-176.94992,-1.22152,219.7268,-201.83821,200.99026,227.74206,-154.72074,6.10294,215.12304,-173.09805,127.9289,211.76515,-0.15344,74.14815,213.8657,0.78356,133.08146,299.92321,-2.53075,76.76751,302.55966,-15.42575,137.10889,375.4613,135.6679,80.27138,378.98074,136.118,139.18682,386.39082,144.26548,80.54867,390.09555,144.65816,130.64167,403.97704,65.64495,87.05891,405.44025,64.87568
100.jpg,arms_lateral_down,104.23612,42.78039,-240.22237,109.59898,35.15878,-224.83262,113.32309,35.21412,-224.88509,117.1139,35.21839,-225.02272,99.22586,35.49099,-223.76367,95.45416,35.66344,-223.75528,91.65156,35.90368,-223.78364,122.27441,42.4411,-140.48673,87.54997,42.87386,-132.68979,111.67176,53.68078,-208.58473,97.34307,53.96474,-206.36076,148.71752,98.01773,-103.89206,65.81331,102.92583,-79.93343,174.04824,160.53411,-90.5667,46.91465,165.7311,-69.93209,181.04492,219.86391,-162.16044,26.95613,217.38947,-139.14858,187.19534,237.85295,-185.89684,18.38379,233.02654,-156.53791,178.19071,238.90419,-205.37008,21.08661,234.79042,-185.12745,173.6222,233.03692,-172.15941,28.0766,230.50365,-153.12051,132.39359,223.35131,-9.24312,80.83665,224.82205,9.75676,136.90375,306.55425,-52.47305,82.64483,307.0736,-22.03525,139.23511,384.2324,115.81487,84.38921,384.57027,151.6616,141.84684,396.3194,127.44541,84.27318,396.49447,162.60049,130.97624,408.82458,40.53405,90.28189,409.53135,79.52015
101.jpg,arms_lateral_down,104.27884,42.46054,-231.61964,109.6458,34.76064,-216.64105,113.40946,34.81783,-216.69384,117.23969,34.82533,-216.83743,99.19238,35.09696,-215.64097,95.37852,35.27944,-215.64186,91.53599,35.5263,-215.67415,122.35311,42.12878,-135.1359,87.36228,42.56215,-127.99974,111.78018,53.50114,-201.09081,97.26797,53.79716,-199.03879,148.99436,98.12947,-103.21278,65.76504,103.17541,-77.49671,174.02715,161.31261,-92.21905,47.03722,166.33889,-69.57525,181.65545,220.37535,-158.02691,26.37524,216.82464,-133.61574,188.20006,238.44097,-180.17674,17.39167,232.04814,-149.08401,179.21716,239.73158,-198.80205,19.68283,233.82725,-177.09129,174.65564,233.70046,-167.53776,26.59247,229.69783,-147.23994,132.97554,222.97895,-9.29344,81.46447,224.53654,9.81845,137.79873,306.70069,-48.81422,83.76118,307.78018,-16.1657,140.71895,384.546,113.7457,84.71161,385.05474,151.12774,143.65424,396.76665,125.08786,84.59159,396.96529,161.52745,131.81708,409.51255,42.28029,89.93786,410.54774,82.13722
102.jpg,arms_lateral_down,104.27884,42.46054,-231.61964,109.6458,34.76064,-216.64105,113.40946,34.81783,-216.69384,117.23969,34.82533,-216.83743,99.19238,35.09696,-215.64097,95.37852,35.27944,-215.64186,91.53599,35.5263,-215.67415,122.35311,42.12878,-135.1359,87.36228,42.56215,-127.99974,111.78018,53.50114,-201.09081,97.26797,53.79716,-199.03879,148.99436,98.12947,-103.21278,65.76504,103.17541,-77.49671,174.02715,161.31261,-92.21905,47.03722,166.33889,-69.57525,181.65545,220.37535,-158.02691,26.37524,216.82464,-133.61574,188.20006,238.44097,-180.17674,17.39167,232.04814,-149.08401,179.21716,239.73158,-198.80205,19.68283,233.82725,-177.09129,174.65564,233.70046,-167.53776,26.59247,229.69783,-147.23994,132.97554,222.97895,-9.29344,81.46447,224.53654,9.81845,137.79873,306.70069,-48.81422,83.76118,307.78018,-16.1657,140.71895,384.546,113.7457,84.71161,385.05474,151.12774,143.65424,396.76665,125.08786,84.59159,396.96529,161.52745,131.81708,409.51255,42.28029,89.93786,410.54774,82.13722
103.jpg,arms_lateral_down,103.99687,42.30486,-236.93215,109.6316,34.98309,-221.48149,113.40635,35.2206,-221.52909,117.24338,35.40494,-221.66486,99.21445,34.86088,-220.6637,95.40206,34.89303,-220.65849,91.55836,34.98684,-220.69703,122.26085,43.0049,-139.40112,87.26727,42.00828,-133.33902,111.26598,53.67056,-206.39251,96.68006,53.36974,-204.67585,148.80091,98.70897,-106.44934,64.47578,102.99328,-84.92209,174.5154,161.76556,-94.1297,46.72428,167.66013,-77.57885,182.12548,220.9746,-162.9236,26.53697,219.7001,-139.16104,188.7428,239.16553,-186.14239,17.88579,235.13366,-153.69437,179.34965,240.65979,-204.54691,20.30055,237.09848,-182.52571,174.50955,234.66558,-172.44457,27.39752,232.79935,-152.7439,134.12386,222.19187,-8.44504,82.20575,224.03696,9.01124,138.31331,305.09579,-37.17803,84.21932,306.11592,-11.66121,140.68346,380.3619,127.96125,85.22341,380.74191,160.66083,143.4751,392.21717,139.47673,84.94708,392.1937,171.55494,132.06707,405.92422,58.78041,90.98163,406.58359,93.65416
104.jpg,arms_lateral_down,104.3443,42.23374,-234.92353,109.70053,34.70053,-219.31319,113.44746,34.79266,-219.36983,117.25924,34.8333,-219.51444,99.25465,34.94969,-218.63283,95.43734,35.09994,-218.624,91.59097,35.31614,-218.64996,122.21515,42.08968,-135.39777,87.26295,42.26487,-129.58333,111.6968,53.31848,-203.56366,97.25027,53.4966,-201.90313,148.85666,98.18026,-101.76653,65.19584,103.01433,-78.91641,174.11357,160.96761,-89.19677,47.13755,165.99821,-69.08053,181.91334,219.28975,-160.26467,27.16496,217.17301,-136.90817,188.35611,237.36071,-183.74951,18.59503,232.81043,-153.14682,179.22664,238.47131,-202.83937,21.12218,234.6706,-182.14442,174.63627,232.41483,-170.03493,28.11092,230.31531,-150.75393,133.5202,222.67718,-8.48629,81.91169,224.44423,9.01312,138.33446,305.37161,-53.57767,85.16289,306.53601,-24.6744,140.88807,382.56667,113.73171,86.78747,383.31054,149.62519,143.60329,394.74535,125.56508,86.73556,395.18814,160.84717,132.48423,407.74097,41.13433,92.43903,408.99804,80.3485
105.jpg,arms_lateral_down,103.73324,42.71642,-236.71679,109.28147,34.999,-221.37178,113.07683,35.05626,-221.42599,116.93577,35.06188,-221.56848,98.75746,35.3246,-220.30794,94.94254,35.48418,-220.29607,91.09859,35.70996,-220.32283,122.22608,42.10386,-136.78612,87.04265,42.44588,-129.5294,111.30416,53.67331,-205.07652,96.79272,53.93218,-202.95473,149.11686,98.20037,-102.85561,65.4217,103.13884,-78.45298,174.14079,161.40817,-90.00763,47.97408,166.30084,-68.5395,182.24867,220.32998,-158.84055,28.58771,217.53554,-138.56993,188.90032,238.4673,-181.44574,20.0046,233.29418,-156.49278,179.53379,239.89225,-200.73088,23.08629,235.33396,-185.08896,174.97127,233.63146,-168.4479,30.03557,230.77826,-152.35931,133.8322,223.24179,-8.19674,82.44166,225.1031,8.70833,138.93008,306.94636,-54.39055,86.37264,308.05784,-27.8827,141.6304,384.42765,113.28258,88.67155,385.47878,146.24843,144.39177,396.80986,125.2097,88.59804,397.46958,157.36371,133.37981,409.65717,39.87371,95.35499,411.62915,75.87702
106.jpg,arms_lateral_down,104.27286,42.93186,-237.8052,109.8283,34.98305,-222.67414,113.6698,35.08532,-222.72678,117.57408,35.13314,-222.86314,99.21112,35.16584,-222.04981,95.31471,35.27087,-222.05941,91.38799,35.4394,-222.09387,122.63609,42.3879,-139.93396,87.05178,42.30694,-134.9198,111.77748,54.12398,-206.9115,96.99175,54.23193,-205.40405,148.89285,98.51287,-106.97302,64.87867,103.42838,-84.29389,173.35982,162.04512,-91.12465,46.54294,167.59991,-75.20679,180.40745,221.58933,-152.06446,26.64864,218.88697,-139.14828,186.87723,239.7026,-173.06937,17.99223,234.38868,-155.54384,177.81396,241.5043,-191.7781,20.48409,236.58088,-183.83517,173.37414,235.38827,-161.58804,27.45334,232.22903,-152.84686,133.12329,224.47456,-7.81319,81.58069,226.39114,8.31356,138.5893,309.45803,-37.00533,84.10789,311.10741,-14.45341,140.99176,387.62142,122.06827,84.62925,388.93344,151.31153,143.70373,399.79054,133.05321,84.39114,400.81745,161.61053,132.45511,413.78587,50.72785,90.07249,415.29359,81.53275
